order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty
2016/4/15,102,20923,306,407,offline,756.0,23
2016/4/15,102,20717,303,401,offline,2154.0,7
2016/4/15,102,20323,305,412,offline,90.0,101
2016/4/15,102,21379,305,412,offline,998.0,14
2016/4/16,101,21221,306,407,offline,1312.0,7
2016/4/16,101,21015,303,401,offline,4560.0,11
2016/4/16,101,22041,306,407,offline,810.0,13
2016/4/16,104,22040,304,409,offline,1300.0,9
2016/4/16,104,20763,308,404,online,983.0,47
2016/4/16,104,20944,301,405,online,669.0,25
2016/4/16,105,21250,303,401,online,1841.0,16
2016/4/16,105,20355,303,401,online,1081.0,12
2016/4/16,101,20483,305,412,offline,296.0,206
2016/4/16,105,21026,306,407,online,671.0,27
2016/4/16,102,21671,302,408,offline,2203.0,10
2016/4/16,102,21774,303,401,offline,915.0,17
2016/4/16,103,20481,306,407,offline,498.0,176
2016/4/16,102,20008,303,401,offline,550.0,53
2016/4/16,102,21347,303,401,offline,1127.0,61
2016/4/16,102,20717,303,401,offline,2155.0,39
2016/4/16,102,21271,306,407,offline,465.0,211
2016/4/16,102,21295,302,408,offline,795.0,54
2016/4/16,102,20996,306,407,offline,441.0,307
2016/4/16,102,21350,305,412,offline,267.0,231
2016/4/16,103,21920,305,412,offline,764.0,15
2016/4/16,102,20844,303,401,offline,2349.0,13
2016/4/16,102,22055,303,401,offline,4613.0,10
2016/4/16,103,21533,306,407,offline,1117.0,21
2016/4/16,103,20817,306,407,offline,543.0,104
2016/4/16,101,21517,306,407,offline,848.0,16
2016/4/16,101,21853,306,407,offline,1413.0,6
2016/4/16,101,21271,306,407,offline,474.0,439
2016/4/16,103,21671,302,408,offline,2215.0,107
2016/4/16,102,20616,306,407,offline,1318.0,51
2016/4/16,101,21271,306,407,offline,469.0,105
2016/4/16,101,21613,302,408,offline,894.0,104
2016/4/17,102,22041,306,407,offline,816.0,36
2016/4/17,103,20846,302,408,offline,1362.0,22
2016/4/17,103,20457,305,412,offline,158.0,101
2016/4/17,101,20780,306,407,offline,927.0,57
2016/4/17,101,21271,306,407,offline,461.0,106
2016/4/17,101,20445,303,401,offline,490.0,66
2016/4/17,101,20648,305,412,offline,207.0,154
2016/4/17,105,21053,306,407,online,602.0,29
2016/4/17,101,22046,305,412,offline,1202.0,104
2016/4/17,105,21881,306,407,online,637.0,19
2016/4/17,104,21081,307,403,online,380.0,109
2016/4/17,104,21446,308,404,online,1832.0,11
2016/4/17,102,20717,303,401,offline,2168.0,155
2016/4/17,102,21295,302,408,offline,791.0,153
2016/4/17,102,21412,302,408,offline,669.0,205
2016/4/17,104,21716,307,403,online,699.0,7
2016/4/17,103,21483,302,408,offline,818.0,17
2016/4/17,103,21619,306,402,offline,272.0,54
2016/4/17,102,21306,306,407,offline,608.0,108
2016/4/17,102,21937,306,407,offline,718.0,29
2016/4/17,102,20285,305,412,offline,186.0,231
2016/4/17,102,21517,306,407,offline,842.0,89
2016/4/17,103,21742,303,401,offline,3006.0,6
2016/4/17,103,20717,303,401,offline,2154.0,43
2016/4/17,103,20276,306,407,offline,666.0,102
2016/4/17,102,20895,306,407,offline,810.0,69
2016/4/17,101,21099,306,407,offline,538.0,153
2016/4/17,101,22047,306,407,offline,1002.0,27
2016/4/17,101,21764,302,408,offline,697.0,19
2016/4/17,101,21658,302,408,offline,1352.0,81
2016/4/17,103,20134,305,412,offline,723.0,29
2016/4/17,103,20694,305,412,offline,1409.0,51
2016/4/17,103,20620,302,408,offline,1510.0,198
2016/4/17,102,20573,306,407,offline,680.0,18
2016/4/17,102,20702,305,412,offline,301.0,32
2016/4/17,102,21068,305,412,offline,282.0,89
2016/4/18,102,21068,305,412,offline,288.0,609
2016/4/18,102,20045,306,407,offline,607.0,28
2016/4/18,102,21644,303,401,offline,215.0,26
2016/4/18,102,20174,303,401,offline,1658.0,12
2016/4/18,102,21381,306,407,offline,1018.0,37
2016/4/18,104,21566,307,403,online,256.0,73
2016/4/18,105,21959,305,412,online,356.0,8
2016/4/18,105,21373,306,407,online,934.0,4
2016/4/18,105,21787,302,408,online,909.25,287
2016/4/18,105,20201,302,408,online,1008.0,11
2016/4/18,104,21986,301,405,online,349.0,21
2016/4/18,104,20448,308,404,online,1088.0,42
2016/4/18,104,20512,308,404,online,1577.0,6
2016/4/18,104,21183,307,403,online,519.0,2
2016/4/18,105,21026,306,407,online,803.0,16
2016/4/18,105,21571,303,401,offline,1137.0,11
2016/4/18,105,22032,305,412,offline,212.0,22
2016/4/18,103,21950,302,408,offline,943.0,65
2016/4/18,103,20323,305,412,offline,85.0,107
2016/4/18,102,20916,306,407,offline,489.0,225
2016/4/18,102,21271,306,407,offline,462.0,31
2016/4/18,102,20973,306,407,offline,535.0,350
2016/4/18,101,20059,302,408,offline,968.0,31
2016/4/18,105,20351,305,412,offline,815.0,9
2016/4/18,105,20208,302,408,offline,1004.0,10
2016/4/18,101,20733,302,408,offline,1513.0,87
2016/4/18,104,20492,307,403,online,259.0,94
2016/4/18,104,20085,301,405,online,911.0,7
2016/4/18,104,20877,308,404,online,516.0,7
2016/4/18,104,21929,308,404,online,569.0,45
2016/4/18,101,21239,306,407,offline,1210.0,19
2016/4/18,101,20908,306,407,offline,957.0,24
2016/4/19,102,21053,306,407,offline,603.0,55
2016/4/19,103,20887,302,408,offline,982.0,285
2016/4/19,103,21449,303,401,offline,1259.0,34
2016/4/19,104,21802,304,409,offline,1375.0,11
2016/4/19,104,21594,304,409,offline,1353.0,5
2016/4/19,105,21857,302,408,online,1036.85,158
2016/4/19,104,20512,308,404,online,1561.0,65
2016/4/19,102,21601,306,407,offline,518.0,204
2016/4/19,102,20774,306,407,offline,840.0,52
2016/4/19,102,20283,306,407,offline,618.0,108
2016/4/19,102,22047,306,407,offline,1001.0,12
2016/4/19,103,20008,303,401,offline,558.0,29
2016/4/19,103,20810,306,407,offline,669.0,54
2016/4/19,101,21764,302,408,offline,693.0,109
2016/4/19,103,22041,306,407,offline,818.0,15
2016/4/19,103,21671,302,408,offline,2207.0,31
2016/4/19,103,21657,306,407,offline,523.0,362
2016/4/19,102,21853,306,407,offline,1410.0,109
2016/4/19,103,21764,302,408,offline,703.0,13
2016/4/19,102,20139,306,407,offline,497.0,12
2016/4/19,101,20230,306,407,offline,863.0,124
2016/4/19,101,20283,306,407,offline,604.0,26
2016/4/19,101,20071,306,407,offline,557.0,503
2016/4/19,101,20230,306,407,offline,866.0,106
2016/4/19,103,20151,305,412,offline,658.0,39
2016/4/20,103,21533,306,407,offline,1102.0,30
2016/4/20,102,20226,303,401,offline,939.0,84
2016/4/20,104,20006,307,403,online,852.0,23
2016/4/20,103,21039,306,407,offline,747.0,101
2016/4/20,102,20662,305,412,offline,224.0,153
2016/4/20,105,21637,305,412,online,2581.0,10
2016/4/20,105,21744,302,408,online,563.0,66
2016/4/20,105,21656,306,407,online,650.0,223
2016/4/20,105,21019,302,408,online,983.0,26
2016/4/20,105,21881,306,407,online,640.0,21
2016/4/20,101,20694,305,412,offline,1693.0,7
2016/4/20,101,21518,305,412,offline,468.0,26
2016/4/20,102,20323,305,412,offline,95.0,139
2016/4/20,101,21579,306,407,offline,1305.0,2
2016/4/20,102,21039,306,407,offline,734.0,102
2016/4/20,102,20895,306,407,offline,810.0,58
2016/4/20,103,20774,306,407,offline,838.0,28
2016/4/20,103,20045,306,407,offline,618.0,25
2016/4/20,105,20774,306,407,offline,829.0,2
2016/4/20,105,20230,306,407,offline,871.0,13
2016/4/20,105,20973,306,407,offline,544.0,26
2016/4/20,104,21462,308,404,offline,2118.0,5
2016/4/20,102,20189,305,412,offline,234.0,264
2016/4/20,105,21469,302,408,offline,433.0,6
2016/4/20,105,20923,306,407,offline,751.0,17
2016/4/20,101,20230,306,407,offline,861.0,186
2016/4/20,101,21937,306,407,offline,719.0,22
2016/4/20,101,21913,306,407,offline,1104.0,8
2016/4/20,101,20923,306,407,offline,761.0,17
2016/4/20,102,20859,306,407,offline,515.0,754
2016/4/20,102,21819,306,402,offline,270.0,47
2016/4/21,103,21671,302,408,offline,2215.0,17
2016/4/21,103,21579,306,407,offline,1304.0,7
2016/4/21,101,20457,305,412,offline,154.0,309
2016/4/21,101,20283,306,407,offline,603.0,19
2016/4/21,101,20279,306,407,offline,651.0,153
2016/4/21,101,20774,306,407,offline,839.0,285
2016/4/21,104,21049,304,409,offline,1302.0,29
2016/4/21,102,20413,306,407,offline,776.0,51
2016/4/21,105,21373,306,407,online,935.0,175
2016/4/21,105,20116,306,407,online,656.0,125
2016/4/21,105,20352,305,412,online,511.0,562
2016/4/21,105,20116,306,407,online,656.0,58
2016/4/21,105,21913,306,407,online,1358.0,56
2016/4/21,104,21801,301,405,online,875.0,146
2016/4/21,102,21913,306,407,offline,1096.0,46
2016/4/21,105,21598,305,412,online,539.0,38
2016/4/21,105,21857,302,408,online,1178.0,70
2016/4/21,105,21177,302,408,online,884.0,41
2016/4/21,105,21827,306,407,online,748.0,52
2016/4/21,105,20208,302,408,online,1118.0,223
2016/4/21,101,20045,306,407,offline,620.0,123
2016/4/21,102,20817,306,407,offline,539.0,18
2016/4/21,102,21072,306,407,offline,4158.0,15
2016/4/21,101,21221,306,407,offline,1309.0,37
2016/4/21,103,21613,302,408,offline,902.0,87
2016/4/21,102,20616,306,407,offline,1306.0,16
2016/4/21,102,20276,306,407,offline,654.0,56
2016/4/21,103,21658,302,408,offline,1342.0,208
2016/4/21,102,21881,306,407,offline,528.0,153
2016/4/21,102,21381,306,407,offline,1024.0,29
2016/4/21,105,20845,306,407,offline,739.0,7
2016/4/21,105,20973,306,407,offline,535.0,41
2016/4/21,102,21671,302,408,offline,2211.0,13
2016/4/21,102,20276,306,407,offline,666.0,54
2016/4/21,102,21030,306,407,offline,671.0,19
2016/4/21,105,21469,302,408,offline,427.0,6
2016/4/21,102,20571,306,407,offline,764.0,21
2016/4/21,103,20506,303,401,offline,912.0,18
2016/4/21,103,21015,303,401,offline,4559.0,9
2016/4/21,101,20784,302,408,offline,1819.0,36
2016/4/21,103,21039,306,407,offline,747.0,204
2016/4/21,102,20459,305,412,offline,1653.0,14
2016/4/21,102,21887,302,408,offline,693.0,79
2016/4/21,102,20845,306,407,offline,732.0,6
2016/4/21,101,22037,306,407,offline,610.0,22
2016/4/21,102,20071,306,407,offline,547.0,201
2016/4/22,103,21773,303,401,offline,19.0,18
2016/4/22,103,20923,306,407,offline,764.0,18
2016/4/22,102,21773,303,401,offline,2.0,13
2016/4/22,102,21773,303,401,offline,3.0,26
2016/4/22,102,21271,306,407,offline,476.0,97
2016/4/22,102,20973,306,407,offline,530.0,197
2016/4/22,103,21773,303,401,offline,18.0,27
2016/4/22,102,20599,306,407,offline,785.0,44
2016/4/22,105,20565,305,412,online,1821.0,12
2016/4/22,105,21534,305,412,online,1480.0,4
2016/4/22,105,20743,305,412,online,354.0,26
2016/4/22,105,21373,306,407,online,1097.0,27
2016/4/22,104,21731,301,405,online,481.0,108
2016/4/22,103,22047,306,407,offline,998.0,93
2016/4/22,102,21020,306,407,offline,608.0,106
2016/4/22,103,21539,302,408,offline,1125.0,101
2016/4/22,103,20663,306,407,offline,664.0,42
2016/4/22,105,20415,305,412,offline,707.0,5
2016/4/22,102,21221,306,407,offline,1303.0,41
2016/4/22,105,20200,305,412,offline,545.0,18
2016/4/22,102,20996,306,407,offline,445.0,77
2016/4/22,105,20743,305,412,offline,304.0,25
2016/4/22,102,20008,303,401,offline,553.0,9
2016/4/22,101,20283,306,407,offline,602.0,96
2016/4/22,103,21773,303,401,offline,4.0,14
2016/4/22,103,21773,303,401,offline,18.0,10
2016/4/22,101,21121,305,412,offline,248.0,37
2016/4/22,104,22040,304,409,offline,1306.0,18
2016/4/22,101,21773,303,401,offline,1.0,13
2016/4/22,101,21773,303,401,offline,2.0,20
2016/4/22,101,20305,305,412,offline,764.0,15
2016/4/22,103,21773,303,401,offline,7.0,84
2016/4/22,102,21221,306,407,offline,1309.0,38
2016/4/22,103,20402,303,401,offline,478.0,13
2016/4/23,102,21957,306,407,offline,1000.0,7
2016/4/23,102,20850,306,407,offline,609.0,6
2016/4/23,102,20279,306,407,offline,651.0,7
2016/4/23,103,21542,306,407,offline,680.0,107
2016/4/23,102,21517,306,407,offline,841.0,2
2016/4/23,102,21937,306,407,offline,718.0,2
2016/4/23,102,21957,306,407,offline,998.0,3
2016/4/23,102,21601,306,407,offline,522.0,10
2016/4/23,102,21221,306,407,offline,1305.0,8
2016/4/23,104,20763,308,404,online,991.0,59
2016/4/23,103,21469,302,408,offline,434.0,51
2016/4/23,102,21003,306,407,offline,594.0,6
2016/4/23,102,21832,306,407,offline,817.55,2
2016/4/23,102,20092,306,407,offline,724.0,7
2016/4/23,102,20543,306,407,offline,742.0,7
2016/4/23,105,20650,306,407,online,712.0,5
2016/4/23,105,21562,306,407,online,515.0,94
2016/4/23,105,20116,306,407,online,648.0,16
2016/4/23,105,21373,306,407,online,931.0,18
2016/4/23,101,20136,305,412,offline,786.0,13
2016/4/23,105,21744,302,408,online,623.0,65
2016/4/23,105,20545,305,412,online,97.0,544
2016/4/23,104,20763,308,404,online,994.0,201
2016/4/23,105,21373,306,407,online,923.0,19
2016/4/23,105,20352,305,412,online,416.0,107
2016/4/23,105,20352,305,412,online,510.0,55
2016/4/23,105,20136,305,412,online,1315.0,10
2016/4/23,105,21189,303,401,online,1589.0,99
2016/4/23,103,21271,306,407,offline,456.0,12
2016/4/23,103,22047,306,407,offline,1001.0,118
2016/4/23,102,20276,306,407,offline,656.0,41
2016/4/23,102,21162,306,407,offline,764.0,14
2016/4/23,102,20573,306,407,offline,686.0,362
2016/4/23,102,21773,303,401,offline,12.0,11
2016/4/23,102,21789,306,407,offline,1262.0,10
2016/4/23,105,21619,306,402,offline,268.0,4
2016/4/23,103,20413,306,407,offline,701.0,12
2016/4/23,102,21533,306,407,offline,1119.0,24
2016/4/23,102,20247,306,407,offline,878.0,31
2016/4/23,102,21671,302,408,offline,2217.0,7
2016/4/23,103,20139,306,407,offline,494.0,8
2016/4/23,103,21177,302,408,offline,824.0,6
2016/4/23,103,21965,306,407,offline,576.0,3
2016/4/23,101,21773,303,401,offline,4.0,42
2016/4/23,101,20265,306,407,offline,485.0,2
2016/4/23,101,20205,306,407,offline,1142.0,8
2016/4/23,102,21579,306,407,offline,1315.0,10
2016/4/23,102,20973,306,407,offline,542.0,3
2016/4/23,102,22047,306,407,offline,1006.0,5
2016/4/23,102,20576,302,408,offline,962.0,3
2016/4/23,103,20459,305,412,offline,1663.0,19
2016/4/23,102,21853,306,407,offline,1414.0,10
2016/4/23,103,22035,305,412,offline,2001.0,7
2016/4/23,101,21773,303,401,offline,14.0,17
2016/4/23,101,20717,303,401,offline,2150.0,57
2016/4/24,102,21588,303,401,offline,1140.0,28
2016/4/24,104,20911,301,405,online,1382.0,3
2016/4/24,104,21061,308,404,online,960.0,331
2016/4/24,104,21921,308,404,online,1205.0,117
2016/4/24,104,21326,307,403,online,433.0,14
2016/4/24,101,21959,305,412,offline,271.4,27
2016/4/24,102,20134,305,412,offline,729.0,32
2016/4/24,101,20445,303,401,offline,495.0,26
2016/4/24,101,20136,305,412,offline,796.0,15
2016/4/24,105,21250,303,401,online,1827.0,23
2016/4/24,105,21619,306,402,online,339.0,502
2016/4/24,105,21053,306,407,online,726.0,16
2016/4/24,105,20560,306,407,online,928.0,58
2016/4/24,105,21913,306,407,online,1357.0,21
2016/4/24,105,20265,306,407,online,565.0,887
2016/4/24,105,21233,303,401,online,1677.0,27
2016/4/24,105,20200,305,412,online,720.0,14
2016/4/24,105,20677,305,412,online,486.0,26
2016/4/24,105,20545,305,412,online,106.0,241
2016/4/24,102,20134,305,412,offline,726.0,53
2016/4/24,102,21015,303,401,offline,4554.0,3
2016/4/24,102,21484,305,412,offline,312.0,18
2016/4/24,102,20008,303,401,offline,551.0,54
2016/4/24,101,21579,306,407,offline,1311.0,128
2016/4/24,101,22047,306,407,offline,1006.0,133
2016/4/24,101,20402,303,401,offline,485.0,12
2016/4/24,101,20226,303,401,offline,927.0,8
2016/4/24,103,21221,306,407,offline,1301.0,109
2016/4/24,101,21086,303,410,offline,437.0,17
2016/4/24,101,21555,303,410,offline,6245.0,9
2016/4/24,103,20573,306,407,offline,688.0,59
2016/4/24,103,21297,306,407,offline,1214.0,46
2016/4/24,101,20717,303,401,offline,2165.0,21
2016/4/24,101,20844,303,401,offline,2358.0,25
2016/4/24,103,21381,306,407,offline,1026.0,98
2016/4/24,102,20459,305,412,offline,1656.0,18
2016/4/24,103,20092,306,407,offline,735.0,159
2016/4/24,103,20134,305,412,offline,727.0,21
2016/4/24,103,21017,305,412,offline,668.0,62
2016/4/24,103,20695,305,412,offline,1615.0,14
2016/4/25,102,21039,306,407,offline,744.0,204
2016/4/25,102,20573,306,407,offline,684.0,10
2016/4/25,102,20122,302,408,offline,1320.0,9
2016/4/25,102,21026,306,407,offline,680.0,15
2016/4/25,102,20283,306,407,offline,591.0,2
2016/4/25,102,20784,302,408,offline,1817.0,11
2016/4/25,105,21744,302,408,online,634.0,482
2016/4/25,105,20560,306,407,online,783.0,11
2016/4/25,105,21468,305,412,online,305.0,64
2016/4/25,105,20545,305,412,online,103.0,33
2016/4/25,105,20900,306,407,online,690.0,259
2016/4/25,105,22080,306,407,online,785.0,75
2016/4/25,105,20458,306,407,online,725.0,18
2016/4/25,104,21179,308,404,online,1348.0,60
2016/4/25,104,20512,308,404,online,1389.0,36
2016/4/25,104,21801,301,405,online,866.0,192
2016/4/25,103,20573,306,407,offline,685.0,10
2016/4/25,103,20279,306,407,offline,642.0,9
2016/4/25,103,21690,303,401,offline,569.0,22
2016/4/25,105,20591,302,408,offline,488.0,3
2016/4/25,102,21739,306,407,offline,779.0,9
2016/4/25,101,21381,306,407,offline,1022.0,29
2016/4/25,103,21039,306,407,offline,740.0,308
2016/4/25,103,20481,306,407,offline,503.0,207
2016/4/25,103,20260,306,407,offline,614.0,9
2016/4/25,103,20458,306,407,offline,606.0,9
2016/4/25,104,21296,304,409,offline,1181.0,18
2016/4/25,104,21179,308,404,online,1225.0,8
2016/4/25,104,21921,308,404,online,1052.0,6
2016/4/25,101,21255,306,407,offline,866.0,14
2016/4/25,101,20813,302,408,offline,824.0,6
2016/4/25,103,21825,302,408,offline,861.0,46
2016/4/25,103,20733,302,408,offline,1501.0,51
2016/4/25,101,20413,306,407,offline,704.0,9
2016/4/25,101,20458,306,407,offline,610.0,8
2016/4/25,101,21387,302,408,offline,1038.0,28
2016/4/25,101,20547,305,412,offline,642.0,12
2016/4/26,102,22047,306,407,offline,1009.0,102
2016/4/26,102,20283,306,407,offline,606.0,1408
2016/4/26,102,21136,305,412,offline,867.0,10
2016/4/26,102,20797,305,412,offline,2613.0,16
2016/4/26,104,21081,307,403,online,371.0,10
2016/4/26,104,20512,308,404,online,1389.0,13
2016/4/26,104,20003,301,405,online,748.0,8
2016/4/26,104,20219,301,405,online,400.0,8
2016/4/26,105,20743,305,412,online,355.0,37
2016/4/26,105,20136,305,412,online,1305.0,5
2016/4/26,105,21001,305,412,online,901.0,8
2016/4/26,105,20352,305,412,online,505.0,4
2016/4/26,105,21019,302,408,online,984.0,18
2016/4/26,105,20208,302,408,online,1108.0,2
2016/4/26,105,20591,302,408,online,539.0,21
2016/4/26,101,21014,303,401,offline,1155.0,18
2016/4/26,105,21486,302,408,online,1147.0,5
2016/4/26,105,20208,302,408,online,1027.85,4
2016/4/26,104,21183,307,403,online,514.0,3
2016/4/26,104,21716,307,403,online,816.0,5
2016/4/26,103,20712,306,407,offline,775.0,57
2016/4/26,103,20973,306,407,offline,546.0,272
2016/4/26,105,20265,306,407,online,551.0,18
2016/4/26,105,20265,306,407,online,553.0,48
2016/4/26,105,20116,306,407,online,747.0,21
2016/4/26,105,20885,306,407,online,599.0,527
2016/4/26,105,21057,303,401,offline,1039.0,3
2016/4/26,103,21610,306,407,offline,607.0,11
2016/4/26,105,20132,305,412,offline,277.0,8
2016/4/26,105,21714,302,408,offline,1211.0,39
2016/4/26,105,20547,305,412,offline,642.0,11
2016/4/26,105,20653,305,412,offline,258.0,12
2016/4/26,103,20457,305,412,offline,161.0,704
2016/4/26,103,20283,306,407,offline,602.0,5
2016/4/26,103,21121,305,412,offline,254.0,56
2016/4/26,102,20542,302,408,offline,666.0,154
2016/4/26,102,20591,302,408,offline,494.0,1190
2016/4/26,105,21486,302,408,offline,1097.0,10
2016/4/26,105,22055,303,401,offline,4607.0,8
2016/4/26,105,21857,302,408,offline,1500.0,9
2016/4/26,105,20009,306,407,offline,676.0,7
2016/4/26,105,21279,302,408,offline,1307.0,10
2016/4/26,105,20208,302,408,offline,1010.0,2
2016/4/26,105,20973,306,407,offline,535.0,265
2016/4/26,105,20560,306,407,offline,787.0,5
2016/4/26,101,21739,306,407,offline,787.0,6
2016/4/26,101,21271,306,407,offline,464.0,809
2016/4/26,101,21583,305,412,offline,1000.0,69
2016/4/26,101,20457,305,412,offline,165.0,308
2016/4/26,101,21255,306,407,offline,864.0,9
2016/4/26,103,21517,306,407,offline,849.0,46
2016/4/26,103,21039,306,407,offline,749.0,102
2016/4/26,102,21744,302,408,offline,553.0,67
2016/4/26,102,21869,306,407,offline,917.0,12
2016/4/26,102,20973,306,407,offline,530.0,106
2016/4/26,102,21039,306,407,offline,746.0,108
2016/4/26,102,21295,302,408,offline,794.0,36
2016/4/26,102,20542,302,408,offline,668.0,65
2016/4/26,102,21221,306,407,offline,1318.0,17
2016/4/26,102,21469,302,408,offline,429.0,156
2016/4/26,102,20616,306,407,offline,1319.0,19
2016/4/26,102,20576,302,408,offline,985.0,12
2016/4/26,102,20584,306,407,offline,785.0,22
2016/4/27,102,20620,302,408,offline,1513.0,4
2016/4/27,102,21279,302,408,offline,1322.0,31
2016/4/27,102,20576,302,408,offline,989.0,48
2016/4/27,102,21271,306,407,offline,464.0,68
2016/4/27,102,20573,306,407,offline,675.0,178
2016/4/27,102,20591,302,408,offline,486.0,29
2016/4/27,102,21469,302,408,offline,422.0,31
2016/4/27,102,21412,302,408,offline,679.0,32
2016/4/27,102,20834,302,408,offline,795.0,16
2016/4/27,102,21279,302,408,offline,1324.0,12
2016/4/27,101,20445,303,401,offline,491.0,11
2016/4/27,101,20200,305,412,offline,551.0,5
2016/4/27,101,20677,305,412,offline,401.4,9
2016/4/27,105,21656,306,407,online,647.0,42
2016/4/27,105,20900,306,407,online,834.0,142
2016/4/27,105,20009,306,407,online,816.0,193
2016/4/27,104,20085,301,405,online,916.0,101
2016/4/27,105,20413,306,407,online,926.0,176
2016/4/27,105,20977,302,408,online,537.0,83
2016/4/27,105,20591,302,408,online,545.0,15
2016/4/27,105,21827,306,407,online,739.0,16
2016/4/27,102,22035,305,412,offline,2010.0,56
2016/4/27,102,20285,305,412,offline,196.0,107
2016/4/27,101,20802,306,407,offline,650.0,351
2016/4/27,101,21387,302,408,offline,1039.0,22
2016/4/27,103,21306,306,407,offline,604.0,20
2016/4/27,105,20584,306,407,offline,789.0,10
2016/4/27,103,21588,303,401,offline,1137.0,43
2016/4/27,103,21703,305,412,offline,408.0,22
2016/4/27,103,20283,306,407,offline,604.0,237
2016/4/27,103,20813,302,408,offline,818.0,45
2016/4/27,101,21052,303,401,offline,1505.0,83
2016/4/27,101,21057,303,401,offline,1032.0,28
2016/4/27,101,20717,303,401,offline,2150.0,22
2016/4/27,101,20506,303,401,offline,917.0,14
2016/4/27,104,22040,304,409,offline,1293.0,19
2016/4/27,101,20774,306,407,offline,830.0,145
2016/4/27,101,21379,305,412,offline,981.0,17
2016/4/28,102,20250,306,407,offline,692.0,101
2016/4/28,103,20363,302,408,offline,1120.0,103
2016/4/28,102,21850,305,412,offline,628.0,31
2016/4/28,102,21347,303,401,offline,1129.0,106
2016/4/28,102,20506,303,401,offline,910.0,10
2016/4/28,103,20973,306,407,offline,545.0,262
2016/4/28,101,21057,303,401,offline,1040.0,43
2016/4/28,105,21233,303,401,online,1624.0,12
2016/4/28,105,21571,303,401,online,1433.0,15
2016/4/28,105,21583,305,412,online,1506.0,9
2016/4/28,101,21583,305,412,offline,1009.0,51
2016/4/28,101,20415,305,412,offline,704.0,13
2016/4/28,101,20132,305,412,offline,274.0,32
2016/4/28,101,21001,305,412,offline,917.0,5
2016/4/28,104,20862,307,403,online,546.0,38
2016/4/28,105,20900,306,407,online,851.0,24
2016/4/28,104,21986,301,405,online,352.0,59
2016/4/28,105,20545,305,412,online,97.0,141
2016/4/28,105,20351,305,412,online,1323.0,6
2016/4/28,105,21598,305,412,online,540.0,31
2016/4/28,105,20374,305,412,online,142.0,15
2016/4/28,105,21619,306,402,online,340.0,17
2016/4/28,105,20562,302,408,online,1106.0,12
2016/4/28,102,21455,306,407,offline,500.0,54
2016/4/28,102,20784,302,408,offline,1818.0,48
2016/4/28,102,21671,302,408,offline,2357.0,53
2016/4/28,102,21644,303,401,offline,211.0,443
2016/4/28,102,20186,306,407,offline,646.0,304
2016/4/28,102,21745,303,401,offline,1712.0,14
2016/4/28,102,20712,306,407,offline,773.0,10
2016/4/28,102,21920,305,412,offline,760.0,18
2016/4/28,105,21587,305,412,offline,576.0,4
2016/4/28,105,20200,305,412,offline,554.0,10
2016/4/28,105,20458,306,407,offline,600.0,10
2016/4/28,105,21913,306,407,offline,1101.0,3
2016/4/28,105,21787,302,408,offline,889.0,11
2016/4/28,105,20208,302,408,offline,1003.0,17
2016/4/28,105,20562,302,408,offline,906.0,8
2016/4/28,101,20774,306,407,offline,841.0,108
2016/4/28,102,20283,306,407,offline,601.0,39
2016/4/28,103,21003,306,407,offline,604.0,12
2016/4/28,101,20756,302,408,offline,1298.0,260
2016/4/28,101,20846,302,408,offline,1365.0,207
2016/4/28,101,20506,303,401,offline,913.0,11
2016/4/28,101,21274,305,412,offline,202.0,108
2016/4/28,103,20834,302,408,offline,785.0,65
2016/4/28,103,20481,306,407,offline,493.0,59
2016/4/28,103,21987,305,412,offline,554.0,13
2016/4/29,102,22037,306,407,offline,612.0,9
2016/4/29,102,20973,306,407,offline,544.0,101
2016/4/29,102,21533,306,407,offline,1115.0,12
2016/4/29,102,20283,306,407,offline,606.0,108
2016/4/29,102,21030,306,407,offline,670.0,49
2016/4/29,102,20573,306,407,offline,676.0,202
2016/4/29,102,21347,303,401,offline,1126.0,121
2016/4/29,102,21347,303,401,offline,1132.0,96
2016/4/29,102,21542,306,407,offline,686.0,109
2016/4/29,102,21869,306,407,offline,919.0,323
2016/4/29,103,20323,305,412,offline,103.0,202
2016/4/29,102,20844,303,401,offline,2345.0,13
2016/4/29,102,21379,305,412,offline,989.0,8
2016/4/29,103,22037,306,407,offline,617.0,20
2016/4/29,102,22046,305,412,offline,1205.0,36
2016/4/29,105,21053,306,407,online,604.0,27
2016/4/29,105,20136,305,412,online,1314.0,6
2016/4/29,105,21001,305,412,online,1331.0,5
2016/4/29,105,21637,305,412,online,2594.0,3
2016/4/29,105,21971,303,401,online,1089.0,10
2016/4/29,105,20116,306,407,online,667.35,51
2016/4/29,104,20085,301,405,online,1059.0,83
2016/4/29,104,20763,308,404,online,992.0,9
2016/4/29,104,21446,308,404,online,1535.0,7
2016/4/29,104,20862,307,403,online,854.0,197
2016/4/29,104,21921,308,404,online,1215.0,157
2016/4/29,105,21959,305,412,online,369.0,23
2016/4/29,105,21598,305,412,online,539.0,6
2016/4/29,105,21373,306,407,online,1106.0,13
2016/4/29,103,21613,302,408,offline,895.0,67
2016/4/29,101,20813,302,408,offline,829.0,77
2016/4/29,101,22037,306,407,offline,607.0,13
2016/4/29,102,20135,303,401,offline,812.0,28
2016/4/29,102,21234,302,408,offline,994.0,29
2016/4/29,102,21744,302,408,offline,555.0,15
